timestamp,best_bid,best_ask,bid_volume_10,ask_volume_10,spread_pct,mid_price,future_label,future_move_pct,future_direction,time_to_move
2026-01-01 05:08:43.568368,125.06000000,125.07000000,15403.18000000,13786.81000000,0.007996,125.065,FLAT,0.0007995842162075266,NONE,0
2026-01-01 05:08:54.215291,125.03000000,125.04000000,21264.73000000,12970.20000000,0.007998,125.035,FLAT,0.0005598432438916558,NONE,0
2026-01-01 05:09:04.985488,125.02000000,125.03000000,20231.64000000,14151.96000000,0.007999,125.025,FLAT,0.00047990401919617895,NONE,0
2026-01-01 05:09:15.533124,125.05000000,125.06000000,20539.07000000,13973.03000000,0.007997,125.055,FLAT,0.0007196833393307218,NONE,0
2026-01-01 05:09:26.005950,125.05000000,125.06000000,20831.67000000,13572.16000000,0.007997,125.055,FLAT,0.0007196833393307218,NONE,0
2026-01-01 05:09:36.698638,125.04000000,125.05000000,18422.65000000,13565.98000000,0.007997,125.045,FLAT,0.0006397696829141372,NONE,0
2026-01-01 05:09:47.542829,125.04000000,125.05000000,17230.10000000,14376.68000000,0.007997,125.045,FLAT,0.0006397696829141372,NONE,0
2026-01-01 05:09:58.192653,124.98000000,124.99000000,17401.39000000,16472.53000000,0.008001,124.985,FLAT,0.0004800576069128477,NONE,0
2026-01-01 05:10:09.326485,124.99000000,125.00000000,18874.81000000,18246.50000000,0.008001,124.995,FLAT,0.00040001600064000286,NONE,0
2026-01-01 05:10:19.733838,124.98000000,124.99000000,16781.85000000,19225.51000000,0.008001,124.985,FLAT,0.0004800576069128477,NONE,0
2026-01-01 05:10:30.257169,124.97000000,124.98000000,17666.82000000,16179.26000000,0.008002,124.975,FLAT,0.00056011202240454,NONE,0
2026-01-01 05:10:40.714842,124.97000000,124.98000000,17224.42000000,16905.92000000,0.008002,124.975,FLAT,0.00056011202240454,NONE,0
2026-01-01 05:10:51.339196,124.98000000,124.99000000,19701.94000000,16376.89000000,0.008001,124.985,FLAT,0.0004800576069128477,NONE,0
2026-01-01 05:11:02.082120,124.97000000,124.98000000,16879.39000000,17662.49000000,0.008002,124.975,FLAT,0.00056011202240454,NONE,0
2026-01-01 05:11:12.778340,124.98000000,124.99000000,17339.36000000,15398.32000000,0.008001,124.985,FLAT,0.0004800576069128477,NONE,0
2026-01-01 05:11:23.479480,125.00000000,125.01000000,18565.87000000,14121.93000000,0.008000,125.005,FLAT,0.00031998720051202954,NONE,0
2026-01-01 05:11:34.096350,125.04000000,125.05000000,21936.42000000,12298.28000000,0.007997,125.045,FLAT,0.0006397696829141372,NONE,0
2026-01-01 05:11:44.511669,125.03000000,125.04000000,20237.99000000,14030.59000000,0.007998,125.035,FLAT,0.0009597312752429684,NONE,0
2026-01-01 05:11:55.043042,125.01000000,125.02000000,17612.80000000,12303.96000000,0.007999,125.015,FLAT,0.000799904011518686,NONE,0
2026-01-01 05:12:05.609399,125.01000000,125.02000000,18234.93000000,12009.78000000,0.007999,125.015,FLAT,0.000799904011518686,NONE,0
2026-01-01 05:12:16.435071,124.96000000,124.97000000,15548.40000000,15688.02000000,0.008003,124.965,FLAT,0.00040011203136887423,NONE,0
2026-01-01 05:12:27.025129,124.96000000,124.97000000,16331.51000000,13886.87000000,0.008003,124.965,FLAT,0.00040011203136887423,NONE,0
2026-01-01 05:12:37.562699,124.97000000,124.98000000,17832.83000000,14299.31000000,0.008002,124.975,FLAT,0.0007201440288057885,NONE,0
2026-01-01 05:12:48.250829,124.99000000,125.00000000,14811.42000000,14177.26000000,0.008001,124.995,FLAT,0.0008800352014081655,NONE,0
2026-01-01 05:12:58.849593,125.01000000,125.02000000,16530.30000000,13415.54000000,0.007999,125.015,FLAT,0.0010398752149742803,NONE,0
2026-01-01 05:13:09.423475,125.01000000,125.02000000,15682.85000000,14136.05000000,0.007999,125.015,FLAT,0.0010398752149742803,NONE,0
2026-01-01 05:13:19.998430,125.00000000,125.01000000,15613.08000000,12964.76000000,0.008000,125.005,FLAT,0.000959961601535975,NONE,0
2026-01-01 05:13:30.561552,125.00000000,125.01000000,15585.65000000,12994.78000000,0.008000,125.005,FLAT,0.000959961601535975,NONE,0
2026-01-01 05:13:41.103245,124.98000000,124.99000000,15256.80000000,14913.60000000,0.008001,124.985,FLAT,0.0008000960115214508,NONE,0
2026-01-01 05:13:51.515807,124.97000000,124.98000000,16210.17000000,13329.84000000,0.008002,124.975,FLAT,0.0007201440288057885,NONE,0
2026-01-01 05:14:02.018047,124.99000000,125.00000000,15772.87000000,14164.54000000,0.008001,124.995,FLAT,0.0010400416016640302,NONE,0
2026-01-01 05:14:12.694414,124.99000000,125.00000000,16058.87000000,13858.79000000,0.008001,124.995,FLAT,0.0011200448017921899,NONE,0
2026-01-01 05:14:23.101014,124.99000000,125.00000000,16867.30000000,13231.07000000,0.008001,124.995,FLAT,0.0012000480019201223,NONE,0
2026-01-01 05:14:33.591772,125.00000000,125.01000000,17171.03000000,14061.68000000,0.008000,125.005,FLAT,0.001279948802047891,NONE,0
2026-01-01 05:14:44.237414,124.92000000,124.93000000,15037.94000000,18801.62000000,0.008005,124.92500000000001,FLAT,0.000640384230538423,NONE,0
2026-01-01 05:14:54.838955,124.94000000,124.95000000,14985.84000000,17572.75000000,0.008004,124.945,FLAT,0.0008003521549481317,NONE,0
2026-01-01 05:15:05.862831,124.94000000,124.95000000,14405.15000000,17946.42000000,0.008004,124.945,FLAT,0.0008003521549481317,NONE,0
2026-01-01 05:15:16.444052,124.93000000,124.94000000,11537.13000000,19946.20000000,0.008004,124.935,FLAT,0.0007203745947893177,NONE,0
2026-01-01 05:15:27.070464,124.91000000,124.92000000,12383.67000000,23157.18000000,0.008006,124.91499999999999,FLAT,0.0005603810591201471,NONE,0
2026-01-01 05:15:37.687103,124.88000000,124.89000000,12179.06000000,20880.01000000,0.008008,124.88499999999999,FLAT,0.0006405893421949194,NONE,0
2026-01-01 05:15:48.295975,124.90000000,124.91000000,11671.94000000,20663.61000000,0.008006,124.905,FLAT,0.0004803650774588869,NONE,0
2026-01-01 05:15:58.794839,124.91000000,124.92000000,13755.24000000,18875.44000000,0.008006,124.91499999999999,FLAT,0.0005603810591201471,NONE,0
2026-01-01 05:16:09.451603,124.90000000,124.91000000,13647.04000000,21402.50000000,0.008006,124.905,FLAT,0.0004803650774588869,NONE,0
2026-01-01 05:16:20.064864,124.89000000,124.90000000,13757.85000000,19357.57000000,0.008007,124.89500000000001,FLAT,0.0005604707954681386,NONE,0
2026-01-01 05:16:30.699790,124.89000000,124.90000000,13221.75000000,19603.13000000,0.008007,124.89500000000001,FLAT,0.0005604707954681386,NONE,0
2026-01-01 05:16:41.273570,124.89000000,124.90000000,12488.33000000,20843.72000000,0.008007,124.89500000000001,FLAT,0.0005604707954681386,NONE,0
2026-01-01 05:16:51.787702,124.89000000,124.90000000,12310.00000000,21389.02000000,0.008007,124.89500000000001,FLAT,0.0005604707954681386,NONE,0
2026-01-01 05:17:02.361056,124.89000000,124.90000000,15711.91000000,13805.58000000,0.008007,124.89500000000001,FLAT,0.0005604707954681386,NONE,0
2026-01-01 05:17:12.907422,124.85000000,124.86000000,12836.31000000,18512.19000000,0.008010,124.85499999999999,FLAT,0.0008810219855032931,NONE,0
2026-01-01 05:17:23.574850,124.85000000,124.86000000,14301.35000000,17714.97000000,0.008010,124.85499999999999,FLAT,0.0008810219855032931,NONE,0
2026-01-01 05:17:34.245208,124.90000000,124.91000000,15104.29000000,12295.44000000,0.008006,124.905,FLAT,0.0004803650774588869,NONE,0
2026-01-01 05:17:44.992290,124.91000000,124.92000000,14332.37000000,15025.60000000,0.008006,124.91499999999999,FLAT,0.0004002721850859494,NONE,0
2026-01-01 05:17:55.490300,124.92000000,124.93000000,15208.36000000,13237.28000000,0.008005,124.92500000000001,FLAT,0.0004802881729037604,NONE,0
2026-01-01 05:18:06.255751,124.92000000,124.93000000,14389.04000000,14068.75000000,0.008005,124.92500000000001,FLAT,0.0004802881729037604,NONE,0
2026-01-01 05:18:16.863199,124.93000000,124.94000000,13886.91000000,14622.16000000,0.008004,124.935,FLAT,0.0005602913515027269,NONE,0
2026-01-01 05:18:27.619820,124.91000000,124.92000000,14631.28000000,12895.69000000,0.008006,124.91499999999999,FLAT,0.0004002721850859494,NONE,0
2026-01-01 05:18:38.192010,124.96000000,124.97000000,18741.45000000,10877.88000000,0.008003,124.965,FLAT,0.000800224062737521,NONE,0
2026-01-01 05:18:48.774467,124.93000000,124.94000000,14355.67000000,12941.97000000,0.008004,124.935,FLAT,0.0005602913515027269,NONE,0
2026-01-01 05:18:59.292108,124.94000000,124.95000000,15117.61000000,11013.00000000,0.008004,124.945,FLAT,0.0006402817239584144,NONE,0
2026-01-01 05:19:09.855322,124.94000000,124.95000000,14423.42000000,10981.31000000,0.008004,124.945,FLAT,0.0006402817239584144,NONE,0
2026-01-01 05:19:20.397320,124.94000000,124.95000000,14141.52000000,11214.19000000,0.008004,124.945,FLAT,0.0006402817239584144,NONE,0
2026-01-01 05:19:30.844845,124.94000000,124.95000000,13521.90000000,11724.27000000,0.008004,124.945,FLAT,0.0006402817239584144,NONE,0
2026-01-01 05:19:41.399057,124.92000000,124.93000000,12634.61000000,13338.02000000,0.008005,124.92500000000001,FLAT,0.0004802881729037604,NONE,0
2026-01-01 05:19:52.158490,124.89000000,124.90000000,14530.76000000,12404.87000000,0.008007,124.89500000000001,FLAT,0.0005604707954681386,NONE,0
2026-01-01 05:20:02.752150,124.90000000,124.91000000,15215.93000000,12770.55000000,0.008006,124.905,FLAT,0.0004803650774588869,NONE,0
2026-01-01 05:20:13.150441,124.90000000,124.91000000,13389.51000000,13841.73000000,0.008006,124.905,FLAT,0.0004803650774588869,NONE,0
2026-01-01 05:20:23.686017,124.87000000,124.88000000,16113.31000000,11958.37000000,0.008008,124.875,FLAT,0.000720720720720748,NONE,0
2026-01-01 05:20:34.201284,124.91000000,124.92000000,15420.15000000,11095.47000000,0.008006,124.91499999999999,FLAT,0.0004002721850859494,NONE,0
2026-01-01 05:20:44.938988,124.93000000,124.94000000,15948.13000000,11859.02000000,0.008004,124.935,FLAT,0.0003201664865729543,NONE,0
2026-01-01 05:20:55.532109,124.94000000,124.95000000,15792.12000000,12354.42000000,0.008004,124.945,FLAT,0.00040017607747395214,NONE,0
2026-01-01 05:21:05.895194,124.94000000,124.95000000,17064.55000000,11089.29000000,0.008004,124.945,FLAT,0.00040017607747395214,NONE,0
2026-01-01 05:21:16.352228,124.94000000,124.95000000,17149.91000000,10831.81000000,0.008004,124.945,FLAT,0.0004001760774741796,NONE,0
2026-01-01 05:21:27.186626,124.93000000,124.94000000,16014.06000000,13055.80000000,0.008004,124.935,FLAT,0.0004802497298595451,NONE,0
2026-01-01 05:21:37.829745,124.91000000,124.92000000,13432.35000000,13690.08000000,0.008006,124.91499999999999,FLAT,0.0006404354961374735,NONE,0
2026-01-01 05:21:48.459574,124.89000000,124.90000000,13826.28000000,11879.81000000,0.008007,124.89500000000001,FLAT,0.0008006725649545162,NONE,0
2026-01-01 05:21:59.024521,124.90000000,124.91000000,13988.05000000,13684.10000000,0.008006,124.905,FLAT,0.0007205476161883304,NONE,0
2026-01-01 05:22:09.672081,124.92000000,124.93000000,16508.84000000,12883.57000000,0.008005,124.92500000000001,FLAT,0.000560336201720978,NONE,0
2026-01-01 05:22:20.115633,124.92000000,124.93000000,15651.97000000,13054.07000000,0.008005,124.92500000000001,FLAT,0.000560336201720978,NONE,0
2026-01-01 05:22:30.717082,124.94000000,124.95000000,17016.48000000,10809.07000000,0.008004,124.945,FLAT,0.0004001760774741796,NONE,0
2026-01-01 05:22:41.393585,124.96000000,124.97000000,14920.55000000,12050.85000000,0.008003,124.965,FLAT,0.00024006721882127905,NONE,0
2026-01-01 05:22:52.034455,124.95000000,124.96000000,15225.87000000,12111.31000000,0.008003,124.955,FLAT,0.0004001440518586464,NONE,0
2026-01-01 05:23:02.617674,124.96000000,124.97000000,16709.73000000,11582.16000000,0.008003,124.965,FLAT,0.0005601568439162419,NONE,0
2026-01-01 05:23:13.434387,124.96000000,124.97000000,15191.86000000,12385.60000000,0.008003,124.965,FLAT,0.0007202016564638371,NONE,0
2026-01-01 05:23:23.846130,124.95000000,124.96000000,15819.14000000,12235.75000000,0.008003,124.955,FLAT,0.0008002881037174065,NONE,0
2026-01-01 05:23:34.522516,124.96000000,124.97000000,14947.14000000,13285.37000000,0.008003,124.965,FLAT,0.0008802464690112049,NONE,0
2026-01-01 05:23:45.171478,124.95000000,124.96000000,15380.31000000,12812.95000000,0.008003,124.955,FLAT,0.001200432155575939,NONE,0
2026-01-01 05:23:55.784083,124.95000000,124.96000000,16717.65000000,11358.22000000,0.008003,124.955,FLAT,0.001200432155575939,NONE,0
2026-01-01 05:24:06.260984,124.96000000,124.97000000,11099.39000000,25297.61000000,0.008003,124.965,FLAT,0.0011203136878324838,NONE,0
2026-01-01 05:24:16.725921,124.99000000,125.00000000,12434.17000000,18867.44000000,0.008001,124.995,FLAT,0.000880035201407938,NONE,0
2026-01-01 05:24:27.364276,124.98000000,124.99000000,13129.29000000,19060.68000000,0.008001,124.985,FLAT,0.0009601152138255818,NONE,0
2026-01-01 05:24:38.170295,124.98000000,124.99000000,12533.95000000,19067.92000000,0.008001,124.985,FLAT,0.0009601152138255818,NONE,0
2026-01-01 05:24:48.903350,124.97000000,124.98000000,12254.34000000,21011.59000000,0.008002,124.975,FLAT,0.0010402080416082853,NONE,0
2026-01-01 05:24:59.418158,124.97000000,124.98000000,12503.81000000,20984.38000000,0.008002,124.975,FLAT,0.0010402080416082853,NONE,0
2026-01-01 05:25:09.957223,124.97000000,124.98000000,11919.31000000,22758.95000000,0.008002,124.975,FLAT,0.0010402080416082853,NONE,0
2026-01-01 05:25:20.318412,124.96000000,124.97000000,11872.69000000,21775.73000000,0.008003,124.965,FLAT,0.0011203136878324838,NONE,0
2026-01-01 05:25:30.924562,124.96000000,124.97000000,12727.60000000,21193.67000000,0.008003,124.965,FLAT,0.0011203136878324838,NONE,0
2026-01-01 05:25:41.454179,124.96000000,124.97000000,12828.92000000,20518.38000000,0.008003,124.965,FLAT,0.0011203136878324838,NONE,0
2026-01-01 05:25:52.073236,125.00000000,125.01000000,13886.06000000,15607.10000000,0.008000,125.005,FLAT,0.0007999680012799033,NONE,0
2026-01-01 05:26:02.516384,125.03000000,125.04000000,13105.35000000,12679.38000000,0.007998,125.035,FLAT,0.0005598432438916558,NONE,0
2026-01-01 05:26:13.042522,125.05000000,125.06000000,11799.24000000,12421.62000000,0.007997,125.055,FLAT,0.000399824077405805,NONE,0
2026-01-01 05:26:23.524628,125.04000000,125.05000000,14139.30000000,11872.51000000,0.007997,125.045,FLAT,0.0004798272621855177,NONE,0
2026-01-01 05:26:34.264195,125.07000000,125.08000000,14832.00000000,11879.82000000,0.007996,125.07499999999999,FLAT,0.00031980811513085785,NONE,0
2026-01-01 05:26:44.946985,125.10000000,125.11000000,13319.71000000,12573.81000000,0.007994,125.10499999999999,FLAT,0.0006394628512048606,NONE,0
2026-01-01 05:26:55.635423,125.09000000,125.10000000,12983.62000000,12578.59000000,0.007994,125.095,FLAT,0.0005595747232103056,NONE,0
2026-01-01 05:27:06.128193,125.09000000,125.10000000,12376.63000000,12667.06000000,0.007994,125.095,FLAT,0.0005595747232103056,NONE,0
2026-01-01 05:27:17.341220,125.08000000,125.09000000,12137.32000000,13588.41000000,0.007995,125.08500000000001,FLAT,0.00047967382180119335,NONE,0
2026-01-01 05:27:27.973107,125.09000000,125.10000000,14011.27000000,12426.78000000,0.007994,125.095,FLAT,0.0005595747232103056,NONE,0
2026-01-01 05:27:38.922582,125.09000000,125.10000000,11805.10000000,13247.61000000,0.007994,125.095,FLAT,0.0005595747232103056,NONE,0
2026-01-01 05:27:49.515783,125.08000000,125.09000000,11749.57000000,12439.29000000,0.007995,125.08500000000001,FLAT,0.00047967382180119335,NONE,0
2026-01-01 05:28:00.044800,125.05000000,125.06000000,12098.39000000,13926.49000000,0.007997,125.055,FLAT,0.0002398944464435739,NONE,0
2026-01-01 05:28:10.655684,125.07000000,125.08000000,11925.93000000,12674.66000000,0.007996,125.07499999999999,FLAT,0.0003997601439135155,NONE,0
2026-01-01 05:28:21.381207,125.07000000,125.08000000,12992.72000000,12954.12000000,0.007996,125.07499999999999,FLAT,0.0003997601439135155,NONE,0
2026-01-01 05:28:31.803139,125.07000000,125.08000000,12074.82000000,13234.31000000,0.007996,125.07499999999999,FLAT,0.0003997601439135155,NONE,0
2026-01-01 05:28:42.515745,125.05000000,125.06000000,10723.91000000,16518.40000000,0.007997,125.055,FLAT,0.0002398944464435739,NONE,0
2026-01-01 05:28:53.102887,125.03000000,125.04000000,13171.93000000,16369.71000000,0.007998,125.035,FLAT,0.0003199104250809137,NONE,0
2026-01-01 05:29:03.853004,125.04000000,125.05000000,13047.34000000,16754.84000000,0.007997,125.045,FLAT,0.00023991363109270204,NONE,0
2026-01-01 05:29:14.456946,125.03000000,125.04000000,11731.97000000,17080.19000000,0.007998,125.035,FLAT,0.0003199104250809137,NONE,0
2026-01-01 05:29:24.936853,125.03000000,125.04000000,11886.20000000,16414.60000000,0.007998,125.035,FLAT,0.0003199104250809137,NONE,0
2026-01-01 05:29:35.463585,125.04000000,125.05000000,13974.99000000,15760.22000000,0.007997,125.045,FLAT,0.00023991363109270204,NONE,0
2026-01-01 05:29:46.250199,125.03000000,125.04000000,13905.78000000,15727.65000000,0.007998,125.035,FLAT,0.0003199104250809137,NONE,0
2026-01-01 05:29:56.943689,125.03000000,125.04000000,16814.42000000,15603.30000000,0.007998,125.035,FLAT,0.0003199104250809137,NONE,0
2026-01-01 05:30:07.632813,125.06000000,125.07000000,12887.93000000,14048.70000000,0.007996,125.065,FLAT,0.0003198336864829652,NONE,0
2026-01-01 05:30:18.290179,125.04000000,125.05000000,14772.33000000,16046.44000000,0.007997,125.045,FLAT,0.00023991363109270204,NONE,0
2026-01-01 05:30:28.965305,125.04000000,125.05000000,15751.94000000,15945.29000000,0.007997,125.045,FLAT,0.00023991363109270204,NONE,0
2026-01-01 05:30:39.518802,125.03000000,125.04000000,16246.43000000,14809.14000000,0.007998,125.035,FLAT,0.0003199104250809137,NONE,0
2026-01-01 05:30:50.272924,125.06000000,125.07000000,14647.71000000,13651.50000000,0.007996,125.065,FLAT,0.00023987526486228072,NONE,0
2026-01-01 05:31:00.823595,125.06000000,125.07000000,13517.45000000,13699.99000000,0.007996,125.065,FLAT,0.00023987526486228072,NONE,0
2026-01-01 05:31:11.473320,125.06000000,125.07000000,14111.00000000,13418.32000000,0.007996,125.065,FLAT,0.00023987526486228072,NONE,0
2026-01-01 05:31:22.217235,125.06000000,125.07000000,14712.63000000,13181.13000000,0.007996,125.065,FLAT,0.0003997921081037633,NONE,0
2026-01-01 05:31:32.802198,125.05000000,125.06000000,16169.79000000,15419.45000000,0.007997,125.055,FLAT,0.0003998240774060323,NONE,0
2026-01-01 05:31:43.488148,125.05000000,125.06000000,15819.12000000,15332.48000000,0.007997,125.055,FLAT,0.000559753708368377,NONE,0
2026-01-01 05:31:53.955672,125.05000000,125.06000000,16676.10000000,13014.66000000,0.007997,125.055,FLAT,0.0007196833393307218,NONE,0
2026-01-01 05:32:04.397454,125.05000000,125.06000000,13365.36000000,12860.70000000,0.007997,125.055,FLAT,0.0007196833393307218,NONE,0
2026-01-01 05:32:14.851989,125.06000000,125.07000000,17277.82000000,13496.28000000,0.007996,125.065,FLAT,0.0007995842162075266,NONE,0
2026-01-01 05:32:25.574113,125.05000000,125.06000000,16066.54000000,15512.77000000,0.007997,125.055,FLAT,0.0007196833393307218,NONE,0
2026-01-01 05:32:36.300988,125.05000000,125.06000000,19487.02000000,13384.94000000,0.007997,125.055,FLAT,0.0007196833393307218,NONE,0
2026-01-01 05:32:47.067948,125.05000000,125.06000000,18934.41000000,13579.74000000,0.007997,125.055,FLAT,0.0007196833393307218,NONE,0
2026-01-01 05:32:57.663129,125.05000000,125.06000000,18795.52000000,13114.82000000,0.007997,125.055,FLAT,0.0007196833393307218,NONE,0
2026-01-01 05:33:08.530397,125.05000000,125.06000000,19667.61000000,13133.36000000,0.007997,125.055,FLAT,0.0009595777857742957,NONE,0
2026-01-01 05:33:19.332593,125.06000000,125.07000000,17289.55000000,14361.89000000,0.007996,125.065,FLAT,0.001279334745932088,NONE,0
2026-01-01 05:33:30.112463,125.06000000,125.07000000,18320.75000000,13551.84000000,0.007996,125.065,FLAT,0.0013592931675527726,NONE,0
2026-01-01 05:33:40.738111,125.05000000,125.06000000,17175.88000000,13164.75000000,0.007997,125.055,FLAT,0.0012794370476989852,NONE,0
2026-01-01 05:33:51.353425,125.05000000,125.06000000,15206.12000000,14240.37000000,0.007997,125.055,FLAT,0.0012794370476989852,NONE,0
2026-01-01 05:34:02.278427,125.05000000,125.06000000,15902.55000000,13471.22000000,0.007997,125.055,FLAT,0.0012794370476989852,NONE,0
2026-01-01 05:34:12.989724,125.01000000,125.02000000,12642.23000000,17839.23000000,0.007999,125.015,FLAT,0.0009598848138222641,NONE,0
2026-01-01 05:34:23.709727,125.01000000,125.02000000,14265.17000000,15505.43000000,0.007999,125.015,FLAT,0.0009598848138222641,NONE,0
2026-01-01 05:34:34.303934,125.00000000,125.01000000,13115.12000000,16881.78000000,0.008000,125.005,FLAT,0.0008799648014078255,NONE,0
2026-01-01 05:34:44.827989,124.97000000,124.98000000,12335.16000000,17486.53000000,0.008002,124.975,FLAT,0.0006401280256049937,NONE,0
2026-01-01 05:34:55.395290,124.96000000,124.97000000,14261.83000000,15629.15000000,0.008003,124.965,FLAT,0.0006401792501900395,NONE,0
2026-01-01 05:35:06.109880,124.97000000,124.98000000,15306.36000000,15132.41000000,0.008002,124.975,FLAT,0.0006401280256049937,NONE,0
2026-01-01 05:35:16.777030,125.00000000,125.01000000,12584.42000000,15756.82000000,0.008000,125.005,FLAT,0.0008799648014078255,NONE,0
2026-01-01 05:35:27.341113,125.02000000,125.03000000,14027.60000000,13969.32000000,0.007999,125.025,FLAT,0.0010397920415916452,NONE,0
